experience_years,customer_rating,trip_frequency,earning_history,on_time_arrival_rate,driving_behaviour_score,cancellation_rate,transaction_pattern_Digital,transaction_pattern_Mixed,gender_Male,gender_Other,region_Semi-Urban,region_Urban,age_group_26-35,age_group_36-45,age_group_46-60,age_group_60+
0,5.0,115,46176.4,82.31,90.13,4.75,False,True,False,False,True,False,False,True,False,False
4,4.989999999999999,317,67283.08,93.14,59.01,5.69,False,True,False,False,False,True,False,True,False,False
17,4.235,289,45871.1,88.97,73.01,-5.83,False,False,False,False,False,True,False,False,False,True
3,5.075,285,60306.77,95.28,60.12,5.19,False,False,True,False,False,False,False,False,True,False
14,4.869999999999999,397,71108.15,90.31,92.49,-3.84,True,False,False,False,False,True,False,False,False,False
5,4.805,202,61305.17,87.45,83.46,2.8899999999999997,False,True,True,False,False,False,False,True,False,False
6,5.07,397,59906.09,92.42,86.03,0.029999999999999805,True,False,True,False,False,False,False,False,False,False
18,5.15,65,65004.34,86.05,94.23,-4.21,False,False,True,False,False,True,False,True,False,False
13,5.325,300,82676.95,90.79,71.53,0.1299999999999999,False,True,True,False,False,False,True,False,False,False
14,4.56,147,51681.42,93.2,86.97,-0.29000000000000004,False,False,True,False,False,False,False,False,True,False
20,5.5,127,61888.44,90.36,71.24,-5.23,False,False,False,False,False,False,False,True,False,False
15,4.285,118,79342.18,89.96,89.43,-3.08,False,False,False,False,False,False,True,False,False,False
14,5.02,367,73629.29000000001,94.36,77.22,-1.5899999999999999,False,False,True,False,False,False,False,False,False,False
5,4.415,149,39360.35,90.18,82.46,4.98,True,False,True,False,False,True,True,False,False,False
5,4.715,124,27888.3,83.99,80.92,1.0899999999999999,True,False,True,False,False,True,True,False,False,False
5,5.125,131,43165.02,87.24,72.56,2.3099999999999996,True,False,True,False,False,False,True,False,False,False
11,5.195,406,64334.43,88.61,80.74,1.1399999999999997,False,False,False,False,False,False,True,False,False,False
1,4.525,63,33640.86,93.78,83.66,2.23,False,True,True,False,False,True,False,True,False,False
3,4.085,108,23000.0,88.16,83.99,1.63,True,False,True,False,False,True,True,False,False,False
5,4.135,165,48098.95,87.58,72.61,4.79,True,False,False,False,False,True,False,False,True,False
9,5.215,213,57297.22,96.8,82.34,2.49,True,False,False,False,False,True,False,True,False,False
18,5.0,440,68935.15,84.18,90.96,-4.39,False,False,False,True,False,True,False,False,True,False
4,4.33,149,32001.22,76.11,78.82,1.0099999999999998,False,False,True,False,False,False,True,False,False,False
5,4.245,335,48936.17,91.41,81.94,3.7800000000000002,True,False,True,False,True,False,False,False,True,False
13,5.055000000000001,121,77988.26000000001,92.65,78.02,-4.72,False,False,True,False,False,True,True,False,False,False
14,5.35,129,70484.85,86.17,81.24,-2.0700000000000003,True,False,False,False,False,True,False,False,True,False
18,4.8500000000000005,329,38000.0,87.32,94.64,-1.3200000000000003,True,False,False,False,True,False,True,False,False,False
18,5.34,93,57571.61,86.77,73.54,-6.1899999999999995,False,False,True,False,False,True,False,False,True,False
6,4.2,374,46036.9,95.16,90.01,0.9900000000000002,False,False,True,False,True,False,False,True,False,False
17,5.234999999999999,150,57826.82,96.09,84.06,-3.1500000000000004,False,False,True,False,False,False,False,True,False,False
11,5.275,323,62340.63,92.98,90.96,0.8600000000000003,False,True,True,False,False,True,False,False,False,True
7,4.385,70,70348.45,84.13,88.09,1.62,False,True,True,False,False,False,True,False,False,False
20,5.33,468,52209.84,85.26,76.81,-6.35,True,False,True,False,True,False,True,False,False,False
2,4.64,332,47987.21,83.11,81.25,1.6800000000000002,False,False,False,False,False,False,False,False,False,True
14,4.83,297,81069.28,88.83,79.24,-4.0600000000000005,False,False,False,True,False,True,False,True,False,False
9,4.145,258,46373.06,83.66,100.0,-1.2599999999999998,False,False,False,False,False,False,True,False,False,False
20,4.52,56,98317.46,92.17,86.38,-0.3100000000000005,True,False,True,False,False,True,True,False,False,False
18,5.11,495,109217.44,89.97,89.17,-4.43,False,True,False,False,False,True,False,False,False,False
11,4.715000000000001,277,81850.26,99.65,78.61,-0.20999999999999996,False,False,True,False,False,False,False,True,False,False
2,4.68,340,60926.92,87.91,78.86,5.64,True,False,True,False,False,True,False,True,False,False
13,5.325,400,77654.19,88.77,81.94,-3.99,False,True,False,False,False,False,True,False,False,False
16,4.33,424,73105.85,78.23,58.54,-0.16999999999999993,True,False,True,False,False,True,False,True,False,False
2,5.05,331,36963.08,92.27,71.86,2.76,True,False,False,False,False,True,False,True,False,False
6,4.21,280,32268.66,76.4,93.38,1.71,True,False,False,False,False,True,False,True,False,False
16,4.82,116,56966.5,89.97,87.69,-4.74,False,False,False,False,False,True,True,False,False,False
14,4.63,224,90657.63,91.62,83.13,-4.109999999999999,False,True,True,False,False,False,False,True,False,False
19,4.595,253,64637.7,85.45,74.38,-0.7400000000000002,False,False,True,False,False,True,False,False,False,False
9,5.225,302,50320.49,85.54,67.82,4.65,False,False,True,False,False,True,False,False,True,False
6,4.73,126,49477.38,86.63,92.41,4.76,True,False,True,False,True,False,True,False,False,False
19,5.475,144,58411.88,86.86,91.56,-6.34,False,False,True,False,True,False,False,True,False,False
2,4.12,436,55000.11,82.18,77.43,3.91,True,False,False,False,True,False,True,False,False,False
14,4.81,445,44445.770000000004,96.66,91.24,-2.6100000000000003,True,False,True,False,False,True,False,False,False,True
19,4.475,249,83930.23999999999,85.88,76.52,-7.07,True,False,True,False,True,False,True,False,False,False
4,3.98,136,76403.12,90.49,84.67,1.69,False,True,False,False,True,False,False,True,False,False
1,4.6850000000000005,160,69301.76,90.04,72.92,6.01,True,False,True,False,False,True,False,False,True,False
8,4.74,155,61728.01,88.24,82.78,-0.029999999999999805,True,False,True,False,False,True,False,False,False,False
17,5.255,144,84172.48,91.28,78.87,-3.34,False,True,True,False,False,True,False,False,True,False
12,5.3,425,53620.14,94.81,61.37,-0.4400000000000004,False,False,True,False,False,True,True,False,False,False
19,4.475,385,81934.06,88.41,71.67,-6.029999999999999,False,False,True,False,True,False,False,False,True,False
6,4.470000000000001,192,50556.26,91.29,79.14,1.5499999999999998,False,False,True,False,False,True,True,False,False,False
3,4.805000000000001,353,99862.06,98.1,66.22,4.53,True,False,True,False,False,True,True,False,False,False
7,4.3549999999999995,363,67582.41,94.07,84.33,2.6500000000000004,True,False,True,False,False,True,False,True,False,False
5,4.745,410,68728.48000000001,91.92,69.49,2.3899999999999997,False,False,True,False,True,False,False,True,False,False
3,4.375,188,52945.4,88.91,65.43,3.01,True,False,True,False,True,False,True,False,False,False
4,4.4399999999999995,490,49871.56,85.82,86.69,3.87,False,True,False,False,False,True,False,False,True,False
19,4.5249999999999995,366,60851.9,89.63,97.92,-1.3200000000000003,False,True,True,False,False,True,False,True,False,False
19,5.125,93,63040.8,97.28,90.96,-2.71,True,False,True,False,False,False,True,False,False,False
20,5.12,258,86053.23,93.83,74.6,-3.2300000000000004,True,False,True,False,True,False,False,False,False,False
8,4.6000000000000005,406,59951.43,87.17,89.35,1.1799999999999997,False,False,True,False,True,False,False,False,False,False
7,4.935,217,65142.67,89.8,82.77,1.3099999999999996,True,False,True,False,False,True,True,False,False,False
1,4.335,107,50463.83,87.42,84.51,4.23,True,False,False,False,False,False,False,True,False,False
6,5.15,123,49776.26,89.83,65.6,4.59,False,False,True,False,False,True,False,True,False,False
17,5.325,270,97956.22,89.84,78.31,-1.2000000000000002,True,False,True,False,True,False,False,True,False,False
9,5.074999999999999,78,41671.47,77.49,100.0,-0.8399999999999999,False,True,True,False,False,False,False,False,False,True
2,3.9299999999999997,94,51043.84,89.3,77.19,5.29,True,False,True,False,False,True,False,False,False,False
16,4.87,335,75733.78,73.3,83.72,-4.83,False,False,True,False,False,True,False,False,False,False
1,4.245,422,60212.28,100.0,91.74,3.16,True,False,True,False,False,True,False,True,False,False
2,4.38,288,25102.58,94.23,92.87,0.9099999999999999,True,False,True,False,False,True,False,True,False,False
4,4.71,489,52234.12,86.8,88.63,1.15,True,False,True,False,False,True,True,False,False,False
12,4.7,87,49668.14,80.75,77.34,0.07000000000000028,True,False,True,False,False,False,True,False,False,False
12,4.71,324,54819.2,86.37,84.66,-0.8600000000000003,False,False,False,False,True,False,True,False,False,False
5,5.105,249,104280.15,80.51,87.24,1.12,True,False,True,False,False,True,True,False,False,False
13,4.525,435,45417.03,87.94,88.17,-1.42,True,False,False,False,False,True,False,True,False,False
4,4.6,435,56765.03,84.7,77.48,4.86,True,False,True,False,False,True,False,False,False,False
20,4.69,102,73909.64,90.69,84.33,-2.7,True,False,True,False,False,True,True,False,False,False
0,4.19,314,69075.83,92.9,88.67,4.34,True,False,True,False,True,False,False,True,False,False
8,4.61,295,64814.58,83.61,66.55,1.8399999999999999,False,False,True,False,True,False,False,False,False,False
2,5.03,126,40973.99,91.89,92.65,3.8899999999999997,False,True,False,False,False,True,True,False,False,False
5,4.125,395,80186.26,89.66,63.92,6.449999999999999,False,False,True,False,False,False,False,False,False,False
3,4.505,197,40555.37,89.87,100.0,3.4000000000000004,True,False,True,False,False,True,False,False,False,False
1,4.505000000000001,220,46050.67,91.76,71.97,9.84,False,False,True,False,False,True,True,False,False,False
15,4.234999999999999,345,51387.29,88.88,71.45,-1.0599999999999996,True,False,True,False,False,True,False,True,False,False
5,4.325,188,67188.66,86.12,86.18,0.20999999999999996,True,False,True,False,False,True,False,False,False,False
13,5.125,409,52050.1,85.39,78.61,-0.7999999999999998,True,False,True,False,True,False,False,False,False,False
9,4.885,468,75842.38,98.02,81.86,-1.33,False,False,True,False,False,True,True,False,False,False
3,4.7250000000000005,175,52211.07,89.06,83.23,6.720000000000001,True,False,True,False,False,True,True,False,False,False
6,4.760000000000001,346,81574.31,98.78,61.82,5.41,False,False,True,False,True,False,False,False,True,False
16,5.4,354,73248.69,93.61,72.56,-0.8799999999999999,False,False,False,False,False,False,False,True,False,False
4,4.659999999999999,167,48164.99,88.61,88.21,1.33,True,False,True,False,False,True,False,False,False,False
13,4.385,148,34251.880000000005,95.03,78.59,-5.0,True,False,False,False,True,False,True,False,False,False
15,4.425,262,54273.63,78.29,83.98,-5.87,False,True,True,False,False,True,True,False,False,False
7,4.585,189,42673.38,90.91,64.89,-0.3799999999999999,False,True,True,False,False,True,False,False,False,True
15,4.745,455,73839.34,91.97,67.43,-2.0,True,False,False,False,True,False,False,False,True,False
5,4.415,132,61412.53,86.71,76.03,3.1399999999999997,True,False,True,False,False,True,True,False,False,False
10,5.05,328,33782.44,87.74,75.39,-3.3,True,False,False,False,False,True,True,False,False,False
1,5.025,482,29348.56,92.06,80.23,4.63,True,False,True,False,False,False,False,True,False,False
0,4.43,284,28230.05,92.02,73.88,6.69,True,False,True,False,False,True,False,False,False,False
8,4.23,85,48753.98,90.77,76.58,-1.37,False,False,False,False,True,False,False,True,False,False
4,4.8,399,38683.7,88.49,58.83,2.8,False,True,True,False,False,True,False,True,False,False
1,4.415,61,63450.79,88.79,96.35,1.49,True,False,True,False,False,True,True,False,False,False
13,4.755,175,93591.4,87.18,79.7,-0.45999999999999996,False,False,True,False,False,True,False,False,False,False
19,4.8149999999999995,367,62145.47,91.6,83.2,-3.1500000000000004,True,False,False,False,False,True,True,False,False,False
12,4.59,475,73007.23999999999,83.04,73.73,0.7000000000000002,False,False,True,False,False,True,False,False,False,False
11,4.205,150,73664.34,86.67,83.43,-1.9300000000000002,True,False,True,False,False,True,True,False,False,False
8,4.62,389,47229.62,81.56,78.13,1.1399999999999997,True,False,True,False,False,False,False,True,False,False
5,4.515,198,60061.37,85.13,95.95,1.8200000000000003,False,True,False,False,False,True,False,False,True,False
3,4.265000000000001,166,53818.77,88.18,76.01,4.39,False,False,False,False,False,True,True,False,False,False
9,4.095,267,56157.63,81.14,94.19,-0.2599999999999998,False,True,True,False,False,True,False,True,False,False
4,4.89,183,37565.67,92.82,92.31,4.91,True,False,False,False,True,False,False,True,False,False
3,4.045,166,49945.59,90.39,77.96,0.29000000000000004,False,True,True,False,True,False,True,False,False,False
19,4.984999999999999,343,74829.73999999999,88.61,88.8,-2.75,True,False,False,False,True,False,False,True,False,False
3,4.765000000000001,231,83596.22,92.72,79.39,1.92,False,False,True,False,False,False,True,False,False,False
12,4.17,275,59405.77,94.05,85.22,-0.9400000000000004,False,False,True,False,True,False,False,True,False,False
15,4.655,141,82102.04,97.33,74.71,-2.3,True,False,True,False,False,False,False,False,False,False
10,5.09,266,71975.63,93.42,76.33,-1.2000000000000002,True,False,True,False,False,True,False,False,True,False
18,4.76,284,60441.11,89.22,86.05,-3.3600000000000003,True,False,True,False,True,False,False,False,False,False
17,4.045,479,75267.22,92.23,62.23,-3.0300000000000002,True,False,True,False,False,False,False,False,True,False
0,4.73,217,39469.48,88.07,66.56,4.61,False,False,True,False,True,False,True,False,False,False
20,4.82,412,72752.95999999999,82.62,83.65,-5.41,True,False,True,False,False,True,False,True,False,False
3,4.495,468,49905.91,98.81,65.34,2.91,False,True,False,False,False,True,True,False,False,False
8,4.58,133,65930.12,87.24,90.28,0.9500000000000002,True,False,True,False,False,False,False,False,True,False
8,5.01,259,76196.11,93.05,84.34,-4.0,True,False,True,False,False,True,True,False,False,False
10,5.25,80,39265.89,97.33,83.73,-0.40000000000000036,True,False,True,False,False,True,True,False,False,False
4,5.1,157,41845.82,83.7,90.46,1.73,False,False,True,False,False,True,False,False,True,False
20,5.5,443,40000.0,87.15,83.5,-6.48,True,False,True,False,False,True,True,False,False,False
5,4.545,75,61264.25,87.16,100.0,0.96,False,False,True,False,False,True,False,True,False,False
19,5.055,215,78214.56,95.16,82.64,-1.1999999999999993,True,False,True,False,False,True,True,False,False,False
5,3.845,231,54935.89,89.03,83.37,2.54,False,False,False,True,True,False,False,False,False,True
7,4.955,284,74072.27,98.73,68.55,0.16999999999999993,True,False,True,False,False,True,True,False,False,False
20,4.81,150,85868.17,79.44,91.92,-4.87,False,False,False,False,True,False,False,False,False,True
18,4.35,214,84460.98,100.0,61.93,-2.5700000000000003,False,False,False,False,False,True,False,False,False,False
0,5.0,123,68554.45,87.73,83.18,5.4,True,False,False,False,False,True,False,True,False,False
4,4.89,454,56998.16,84.06,75.16,1.88,True,False,False,False,False,False,False,True,False,False
20,5.5,367,65642.41,91.56,75.37,-4.2,False,False,True,False,False,True,False,False,False,False
18,4.69,251,73721.56,84.16,80.62,-4.53,False,False,True,False,False,True,True,False,False,False
1,3.8449999999999998,90,39812.55,89.07,87.55,3.5700000000000003,True,False,True,False,False,True,True,False,False,False
15,5.375,126,62448.96,83.36,96.29,-3.98,False,True,True,False,True,False,True,False,False,False
1,4.265000000000001,83,32029.34,87.97,86.09,5.6,True,False,False,False,True,False,False,True,False,False
8,4.65,461,50795.71,93.05,84.25,0.40000000000000036,True,False,False,False,False,False,False,False,False,False
17,5.425,181,64743.29,89.36,75.85,-4.37,True,False,True,False,True,False,False,True,False,False
15,4.415,489,51441.65,87.53,80.92,-0.6600000000000001,False,True,False,False,False,False,False,False,True,False
6,4.48,382,36691.520000000004,88.79,98.22,-1.95,True,False,True,False,False,True,False,True,False,False
8,4.3100000000000005,297,41473.56,92.4,69.21,1.0999999999999996,False,True,True,False,True,False,False,True,False,False
11,4.755000000000001,312,62984.49,88.1,94.65,0.8399999999999999,True,False,False,False,False,False,True,False,False,False
18,4.890000000000001,161,55751.5,87.91,87.76,-6.68,False,False,True,False,False,False,False,False,False,True
0,4.11,261,20000.0,95.7,98.63,4.6,True,False,True,False,False,True,False,False,True,False
5,4.535,245,60738.27,100.0,94.36,2.63,False,False,False,False,True,False,True,False,False,False
1,4.745,403,47345.26,82.53,68.4,3.31,True,False,True,False,False,True,True,False,False,False
16,5.17,197,71166.32,95.87,74.05,-2.16,False,False,False,True,True,False,False,False,True,False
20,5.1,424,69456.89,90.21,72.17,-3.7300000000000004,False,False,True,False,False,True,False,True,False,False
13,4.925,122,41074.11,93.65,88.41,-4.23,False,True,True,False,False,True,False,False,True,False
12,4.19,304,85544.88,92.85,77.04,-2.1,False,False,False,False,False,True,False,False,False,False
10,5.24,73,80441.7,89.47,81.53,0.8399999999999999,False,True,True,False,False,True,False,True,False,False
15,4.995,295,86573.37,94.21,88.22,-0.6900000000000004,True,False,False,False,False,True,True,False,False,False
17,5.425,65,66683.95999999999,84.6,81.46,-3.17,True,False,True,False,False,True,False,True,False,False
19,5.175,314,68484.51000000001,93.39,78.7,-3.2199999999999998,False,False,True,False,False,True,False,False,True,False
2,4.93,314,62908.11,84.8,63.61,3.0300000000000002,False,False,True,False,False,True,False,True,False,False
0,4.07,497,37775.21,80.79,84.1,2.24,False,False,True,False,False,True,False,True,False,False
13,5.325,476,50947.68,98.53,78.66,2.6400000000000006,True,False,False,False,False,True,False,False,False,False
16,5.0,459,94035.52,97.25,73.71,0.7400000000000002,False,False,True,False,False,True,False,False,True,False
2,4.92,89,41303.7,88.82,84.21,4.59,True,False,False,False,True,False,True,False,False,False
11,5.005000000000001,392,69558.7,85.94,83.97,1.5,False,False,True,False,False,False,True,False,False,False
1,4.2250000000000005,194,52667.56,79.22,89.48,4.26,True,False,True,False,True,False,False,True,False,False
1,4.195,301,73964.57,95.43,84.09,5.32,False,True,False,False,False,True,True,False,False,False
11,4.785,168,83138.34,85.14,81.09,-1.0599999999999996,True,False,True,False,False,True,True,False,False,False
20,4.6,390,64838.14,89.97,92.79,-7.58,False,False,False,False,True,False,False,True,False,False
4,5.1,252,33768.770000000004,97.41,90.77,4.25,False,False,False,False,True,False,True,False,False,False
15,5.025,188,67215.36,95.93,87.91,-3.98,False,True,False,False,False,False,False,True,False,False
4,5.1,125,55132.79,89.98,86.11,0.7999999999999998,False,True,True,False,False,True,False,False,False,False
2,4.83,207,50902.7,92.24,67.67,3.95,False,False,False,False,True,False,False,False,False,False
5,4.225,217,47362.62,89.58,93.49,2.84,True,False,False,False,False,True,False,False,True,False
18,5.13,269,69361.78,91.88,79.33,-7.33,False,True,True,False,False,False,False,False,False,True
11,5.135000000000001,61,61784.18,96.34,100.0,-0.23000000000000043,True,False,True,False,False,True,True,False,False,False
7,4.694999999999999,114,62116.36,95.93,97.21,4.85,False,True,True,False,True,False,False,False,True,False
5,4.245,447,67425.64,89.18,77.9,4.68,False,True,True,False,False,True,False,True,False,False
13,4.6450000000000005,281,74383.41,87.87,75.1,-0.6600000000000001,True,False,True,False,False,True,False,False,False,False
2,4.6899999999999995,350,30705.51,94.59,74.07,1.37,False,True,False,False,True,False,False,True,False,False
10,5.11,207,49770.03,97.86,99.66,1.8899999999999997,False,False,True,False,False,False,True,False,False,False
6,4.17,189,51210.34,94.02,98.43,3.33,False,False,True,False,True,False,False,False,False,False
8,4.430000000000001,424,56330.62,94.79,74.65,2.71,True,False,True,False,False,True,False,True,False,False
10,5.08,444,48521.66,100.0,70.68,2.4800000000000004,True,False,False,False,False,True,False,False,True,False
12,4.34,173,35345.130000000005,88.59,78.52,1.2300000000000004,False,False,True,False,False,True,True,False,False,False
17,4.885,183,61467.21,80.02,58.58,-5.220000000000001,False,True,True,False,False,True,False,False,False,False
9,4.685,144,44798.66,81.64,79.77,-0.6099999999999999,True,False,False,False,False,True,False,True,False,False
1,4.875,150,71517.45,86.76,66.75,3.0,False,True,False,False,False,False,False,False,True,False
6,4.7700000000000005,171,37718.94,97.84,89.28,2.05,True,False,True,False,False,True,True,False,False,False
14,4.81,305,36963.18,87.92,81.29,-1.5300000000000002,True,False,True,False,False,True,False,False,False,True
9,4.755,392,65722.32,84.35,61.17,1.38,True,False,False,False,False,True,False,True,False,False
11,4.855,369,48143.37,85.7,83.53,-1.04,False,False,True,False,True,False,False,True,False,False
19,5.034999999999999,283,52055.71,92.83,68.12,-3.3600000000000003,False,True,False,False,False,True,False,False,True,False
8,5.11,256,72891.22,94.02,75.4,0.54,True,False,True,False,True,False,True,False,False,False
18,5.25,120,83148.19,100.0,75.55,-3.9800000000000004,True,False,True,False,False,False,False,True,False,False
5,4.655,296,54047.97,100.0,71.07,0.96,True,False,False,False,False,True,False,False,True,False
18,5.37,472,79111.94,87.49,81.67,-2.9800000000000004,True,False,True,False,False,False,False,False,True,False
0,5.0,93,24738.25,88.01,85.31,0.68,True,False,True,False,False,True,False,False,True,False
1,4.885000000000001,204,56036.46,93.17,71.03,6.79,False,False,True,False,False,False,False,True,False,False
14,4.72,86,51483.79,91.85,81.76,-4.25,True,False,True,False,False,False,True,False,False,False
10,4.1899999999999995,284,72368.68,84.52,81.42,-1.1600000000000001,True,False,False,False,True,False,True,False,False,False
17,4.685,491,75045.92,80.78,78.57,-3.9699999999999998,False,True,True,False,False,True,False,False,False,True
0,4.52,494,22868.13,94.66,82.5,3.55,True,False,True,False,True,False,True,False,False,False
3,5.075,433,57176.62,89.35,83.94,2.92,True,False,True,False,True,False,False,True,False,False
3,4.4350000000000005,248,58553.98,98.96,82.28,2.39,True,False,True,False,True,False,False,True,False,False
3,5.075,210,46195.12,91.52,80.33,-0.050000000000000044,True,False,True,False,False,True,True,False,False,False
17,5.035,424,61293.32,86.29,79.94,-3.8200000000000003,False,False,False,False,False,False,True,False,False,False
0,4.29,341,68172.25,94.08,75.31,6.62,True,False,True,False,False,True,True,False,False,False
6,4.23,147,62365.65,81.97,80.15,3.4000000000000004,True,False,True,False,False,False,True,False,False,False
13,4.755,469,62153.4,90.06,53.28,-4.359999999999999,False,False,True,False,False,True,False,True,False,False
15,4.575,269,60221.35,85.48,66.63,0.41999999999999993,True,False,True,False,False,False,False,True,False,False
14,4.529999999999999,212,47694.95,83.46,86.64,-0.6900000000000004,True,False,False,True,False,False,False,True,False,False
4,4.08,175,55171.08,89.3,85.32,3.05,False,True,True,False,False,True,True,False,False,False
12,4.569999999999999,123,74188.39,89.69,70.21,-2.13,False,False,True,False,True,False,False,False,True,False
4,4.279999999999999,302,33534.259999999995,93.89,91.54,3.5,False,True,True,False,False,False,True,False,False,False
17,4.865,119,84269.84,96.11,71.12,-3.3600000000000003,True,False,True,False,True,False,False,True,False,False
4,4.59,63,78399.6,99.88,62.37,2.13,True,False,True,False,False,False,False,True,False,False
4,4.239999999999999,265,57466.88,85.61,77.56,6.51,False,False,False,False,True,False,False,False,False,False
5,4.445,427,48099.97,87.85,56.57,3.08,True,False,False,False,False,False,True,False,False,False
13,4.755,121,63260.62,97.03,72.67,-2.81,True,False,True,False,True,False,False,True,False,False
1,4.765000000000001,311,57118.76,90.36,79.58,6.04,True,False,True,False,False,False,False,True,False,False
14,5.21,417,34000.0,90.39,91.2,-1.04,False,True,False,False,False,True,False,False,False,False
15,4.775,158,93851.09,86.0,67.21,-1.5,True,False,False,False,False,True,True,False,False,False
4,4.56,193,41296.49,97.46,83.1,3.7,False,True,True,False,False,True,False,False,True,False
15,4.475,394,84245.31,91.12,87.61,-0.8700000000000001,True,False,True,False,False,True,True,False,False,False
0,4.42,75,49934.56,88.96,79.48,6.37,False,True,False,False,False,True,False,True,False,False
7,4.225,55,47755.57,90.67,97.78,2.45,False,False,False,False,False,True,False,True,False,False
0,4.72,358,66038.55,87.48,83.84,5.22,True,False,True,False,False,True,True,False,False,False
6,4.17,341,26000.0,85.92,74.27,1.4800000000000004,False,False,True,False,False,False,False,False,True,False
5,4.725,356,59255.05,96.72,87.79,0.41000000000000014,True,False,True,False,False,True,True,False,False,False
7,4.435,443,56673.03,92.59,76.51,5.18,True,False,True,False,True,False,False,True,False,False
4,5.1,404,61116.99,86.93,81.43,2.41,True,False,True,False,False,True,False,False,False,False
14,5.09,445,72533.31,83.52,90.88,-3.66,True,False,True,False,False,True,False,True,False,False
19,5.194999999999999,414,67529.70999999999,87.46,100.0,-4.03,False,True,True,False,True,False,False,False,False,False
15,4.795,312,62657.92,89.9,81.49,-1.4000000000000004,True,False,True,False,False,True,True,False,False,False
16,5.37,90,70245.7,86.6,67.0,-0.6900000000000004,True,False,True,False,False,False,False,True,False,False
10,4.82,201,84725.52,92.83,71.58,-0.8799999999999999,True,False,True,False,True,False,False,False,True,False
1,4.275,214,55588.76,87.97,61.24,4.58,False,False,True,False,True,False,True,False,False,False
0,4.8,168,29560.13,81.38,80.12,3.61,True,False,True,False,False,False,False,True,False,False
16,4.890000000000001,340,49819.61,98.61,85.71,-0.7800000000000002,False,True,False,False,False,True,False,False,True,False
0,3.9,144,63510.8,91.3,97.26,5.21,True,False,False,False,True,False,False,False,False,False
1,4.135000000000001,88,49065.39,89.8,79.9,4.68,True,False,True,False,False,True,True,False,False,False
16,5.4,396,74894.22,89.24,58.0,-1.13,True,False,True,False,False,True,False,True,False,False
3,4.455,227,64509.43,83.47,76.49,4.17,True,False,False,False,True,False,True,False,False,False
11,5.075,185,80136.64,80.03,89.81,1.0300000000000002,False,True,True,False,False,False,False,True,False,False
9,4.205,439,77080.4,75.21,70.98,-3.66,True,False,False,False,False,False,False,False,False,True
9,5.135,256,46503.01,95.2,72.06,-0.13999999999999968,True,False,False,False,False,False,False,True,False,False
14,4.09,417,88399.28,89.64,72.69,-2.59,False,True,True,False,False,True,False,False,True,False
10,4.12,79,69562.34,91.29,84.96,0.09999999999999964,False,False,True,False,True,False,False,False,False,True
6,4.05,472,75133.18,87.01,93.24,1.3200000000000003,False,False,True,False,False,True,False,True,False,False
9,4.824999999999999,427,87872.12,94.93,89.59,-0.3700000000000001,True,False,True,False,True,False,False,False,True,False
18,5.05,135,83645.98,92.5,76.36,-4.04,False,False,True,False,False,True,False,False,False,False
17,4.575,263,57849.79,83.47,83.32,-3.6399999999999997,True,False,True,False,False,True,False,False,False,False
1,3.795,465,64909.88,95.94,100.0,5.5,True,False,True,False,False,True,False,True,False,False
6,5.12,224,60223.71,93.49,82.66,0.22999999999999998,True,False,False,False,False,True,True,False,False,False
13,4.955,163,60024.49,88.85,94.14,-0.41999999999999993,False,False,True,False,False,True,False,True,False,False
10,4.94,87,30535.04,89.49,81.01,-0.5899999999999999,False,True,False,False,False,False,False,False,True,False
0,4.59,398,60956.41,90.6,78.35,1.84,True,False,True,False,True,False,False,False,False,True
19,4.395,156,39444.67,84.65,76.53,-3.1500000000000004,False,True,True,False,False,True,True,False,False,False
4,4.47,224,54759.25,85.18,59.99,1.54,True,False,True,False,False,True,False,False,False,True
3,4.335,165,66718.66,90.47,54.74,5.72,True,False,True,False,True,False,False,False,False,True
13,4.445,177,74757.92,90.49,91.71,-2.85,False,True,True,False,False,True,False,False,False,False
2,4.1499999999999995,307,22541.84,93.43,80.91,5.85,True,False,True,False,True,False,True,False,False,False
17,4.935,343,43363.21,91.22,87.25,-4.95,True,False,False,True,False,True,True,False,False,False
17,5.175,103,71846.43,84.16,88.98,-4.27,True,False,True,False,False,True,False,True,False,False
3,4.515000000000001,254,39167.75,86.64,67.74,5.83,False,False,False,False,False,False,False,False,False,False
2,4.78,280,22000.0,90.35,77.73,4.72,True,False,True,False,False,False,False,True,False,False
9,5.185,401,67112.64,97.02,97.9,-0.09999999999999964,True,False,False,True,False,True,False,True,False,False
15,5.095,144,62197.35,85.89,72.03,-3.81,True,False,True,False,False,True,False,False,False,False
2,4.91,182,47848.26,93.73,82.18,5.66,False,False,True,False,False,True,False,False,False,False
18,4.51,58,56515.24,91.69,82.89,-0.1899999999999995,True,False,False,False,False,True,False,False,False,True
19,4.755,438,71862.62,91.47,89.36,-4.09,True,False,False,False,False,True,False,False,False,False
14,4.24,255,61873.5,89.57,86.02,-5.75,False,False,True,False,True,False,False,True,False,False
4,4.449999999999999,62,40888.49,86.67,78.53,4.16,True,False,True,False,False,True,True,False,False,False
10,3.83,390,64313.92,81.63,70.35,1.8600000000000003,True,False,True,False,False,True,False,False,False,False
8,4.96,251,56979.92,95.78,82.5,5.140000000000001,False,True,True,False,False,False,True,False,False,False
12,5.08,341,63871.09,92.65,85.35,-3.71,False,True,True,False,True,False,False,True,False,False
10,4.3,141,67702.65,91.31,85.1,1.4699999999999998,True,False,True,False,False,True,False,False,False,True
